,,,,BRUTO,BRUTO,LIQUIDO
ADMINISTRACAO GERAL DO ESTADO,COMPLEM. APOSENT.-FERROVIA ZONA PAULISTA,2020,Maio,47878.44,8,24641.28
ADMINISTRACAO GERAL DO ESTADO,COMPLEM. DE APOSENTADORIA - BANESCOR,2020,Maio,2958359.8499999978,271,1454506.7700000003
ADMINISTRACAO GERAL DO ESTADO,COMPLEM. DE APOSENTADORIA - CESP/CTEEP,2020,Maio,1144439.39,83,564056.01
ADMINISTRACAO GERAL DO ESTADO,COMPLEM. DE APOSENTADORIA - ELETROPAULO,2020,Maio,475437.1400000001,33,258174.00000000006
ADMINISTRACAO GERAL DO ESTADO,COMPLEM. PENSAO - CDHU,2020,Maio,59519.05,7,19611.149999999998
ADMINISTRACAO GERAL DO ESTADO,COMPLEM. PENSAO - CEAGESP,2020,Maio,1284241.2300000004,209,684561.9399999997
ADMINISTRACAO GERAL DO ESTADO,COMPLEM. PENSAO - CETESB,2020,Maio,459334.12999999995,46,244596.13000000006
ADMINISTRACAO GERAL DO ESTADO,COMPLEM. PENSAO - CODASP,2020,Maio,19028.45,5,4867.72
ADMINISTRACAO GERAL DO ESTADO,COMPLEM. PENSAO - CONESP,2020,Maio,25954.22,2,15700.99
ADMINISTRACAO GERAL DO ESTADO,COMPLEM. PENSAO - COSESP,2020,Maio,36291.630000000005,4,17095.94
ADMINISTRACAO GERAL DO ESTADO,COMPLEM. PENSAO - DERSA,2020,Maio,630462.61,73,289750.72999999986
ADMINISTRACAO GERAL DO ESTADO,COMPLEM. PENSAO - EMAE,2020,Maio,8400.8,1,3444.99
ADMINISTRACAO GERAL DO ESTADO,COMPLEM. PENSAO - FEPASA,2020,Maio,36270905.17999956,9829,19572784.559999805
ADMINISTRACAO GERAL DO ESTADO,COMPLEM. PENSAO - FERROVIA ZONA PAULISTA,2020,Maio,52770.5,8,27811.29
ADMINISTRACAO GERAL DO ESTADO,COMPLEM. PENSAO - METRO,2020,Maio,90963.03,8,52796.57000000001
ADMINISTRACAO GERAL DO ESTADO,COMPLEM. PENSAO - PRODESP,2020,Maio,163657.31999999998,15,91814.09
ADMINISTRACAO GERAL DO ESTADO,COMPLEM. PENSAO - SABESP,2020,Maio,1808307.44,257,813369.2999999999
ADMINISTRACAO GERAL DO ESTADO,COMPLEM. PENSAO - TERRA FOTO,2020,Maio,22626.079999999998,4,4400.37
ADMINISTRACAO GERAL DO ESTADO,COMPLEM. PENSAO IPT - EMPRESA,2020,Maio,68516.97,10,24226.990000000005
ADMINISTRACAO GERAL DO ESTADO,COMPLEM. PENSAO JUDICIAL,2020,Maio,23440.789999999997,4,77651.80000000002
ADMINISTRACAO GERAL DO ESTADO,COMPLEM.APOSENT. - BADESP,2020,Maio,318514.63999999996,21,167556.42000000004
ADMINISTRACAO GERAL DO ESTADO,COMPLEM.PENSAO - BADESP,2020,Maio,219792.43,18,126355.77
ADMINISTRACAO GERAL DO ESTADO,COMPLEMENT APOSENTAD - FUNDUSP,2020,Maio,4227.58,1,290.14
ADMINISTRACAO GERAL DO ESTADO,COMPLEMENTACAO APOSENTAD - DER,2020,Maio,34016.78,1,14144.82
ADMINISTRACAO GERAL DO ESTADO,COMPLEMENTACAO APOSENTADORIA,2020,Maio,1654546.0100000007,236,778744.8300000007
ADMINISTRACAO GERAL DO ESTADO,COMPLEMENTACAO APOSENTADORIA - BANESPA,2020,Maio,14368814.690000024,2580,5770736.789999997
ADMINISTRACAO GERAL DO ESTADO,COMPLEMENTACAO APOSENTADORIA - IMESP,2020,Maio,724356.5999999997,88,403868.8500000001
ADMINISTRACAO GERAL DO ESTADO,COMPLEMENTACAO APOSENTADORIA ADMINIST.,2020,Maio,7522.31,1,3994.21
ADMINISTRACAO GERAL DO ESTADO,COMPLEMENTACAO APOSENTADORIA EFCJ,2020,Maio,137516.28999999998,57,56180.34999999998
ADMINISTRACAO GERAL DO ESTADO,COMPLEMENTACAO DE APOSENTADORIA - CESP,2020,Maio,1900379.74,211,972333.7799999998
ADMINISTRACAO GERAL DO ESTADO,COMPLEMENTACAO DE APOSENTADORIA - COMGAS,2020,Maio,207732.50999999998,14,127119.91
ADMINISTRACAO GERAL DO ESTADO,COMPLEMENTACAO DE APOSENTADORIA - CPFL,2020,Maio,40265.24,3,20608.39
ADMINISTRACAO GERAL DO ESTADO,COMPLEMENTACAO DE APOSENTADORIA - GEAGES,2020,Maio,3431.34,15,3177.7299999999996
ADMINISTRACAO GERAL DO ESTADO,COMPLEMENTACAO DE APOSENTADORIA-VASP,2020,Maio,12529985.579999983,1173,5829350.609999997
ADMINISTRACAO GERAL DO ESTADO,COMPLEMENTACAO DE PENSAO - BANESCOR,2020,Maio,3253401.950000001,417,1641513.8899999992
ADMINISTRACAO GERAL DO ESTADO,COMPLEMENTACAO DE PENSAO - CESP,2020,Maio,168661.36999999997,25,75864.93000000001
ADMINISTRACAO GERAL DO ESTADO,COMPLEMENTACAO DE PENSAO - CESP/CTEEP,2020,Maio,1007758.3299999998,108,539866.24
ADMINISTRACAO GERAL DO ESTADO,COMPLEMENTACAO DE PENSAO - COMGAS,2020,Maio,25195.28,1,13987.32
ADMINISTRACAO GERAL DO ESTADO,COMPLEMENTACAO DE PENSAO - CPFL,2020,Maio,7440.3,1,4276.29
ADMINISTRACAO GERAL DO ESTADO,COMPLEMENTACAO DE PENSAO - E.F.C.J.,2020,Maio,168646.50999999995,78,62177.45999999999
ADMINISTRACAO GERAL DO ESTADO,COMPLEMENTACAO DE PENSAO - ELETROPAULO,2020,Maio,48970.36000000001,5,56999.880000000005
ADMINISTRACAO GERAL DO ESTADO,COMPLEMENTACAO DE PENSAO - VASP,2020,Maio,8796891.459999997,903,3802689.799999994
ADMINISTRACAO GERAL DO ESTADO,COMPLEMENTACAO DE PENSAO CTEEP,2020,Maio,5946783.120000002,792,1095022.4600000004
ADMINISTRACAO GERAL DO ESTADO,COMPLEMENTACAO PENSAO,2020,Maio,380447.58999999997,84,175882.50999999998
ADMINISTRACAO GERAL DO ESTADO,COMPLEMENTACAO PENSAO - BANESPA,2020,Maio,4987919.95,785,2169465.2300000037
ADMINISTRACAO GERAL DO ESTADO,COMPLEMENTACAO PENSAO - IMESP,2020,Maio,404947.01999999996,55,190553.58000000002
ADMINISTRACAO GERAL DO ESTADO,NAO CONSIDERAR,2020,Maio,70902223.36000164,9770,57666273.59000043
ADMINISTRACAO GERAL DO ESTADO,OUTROS VINCULOS,2020,Maio,43643.82,23,24977.34
ADMINISTRACAO GERAL DO ESTADO,PENSAO - FEPASA,2020,Maio,12841.64,3,11430.52
ADMINISTRACAO GERAL DO ESTADO,PENSAO ADMINISTRATIVA,2020,Maio,690647.3300000001,307,591517.1900000003
ADMINISTRACAO GERAL DO ESTADO,PENSAO AUXILIO ACIDENTE,2020,Maio,5465.75,7,6671.879999999999
ADMINISTRACAO GERAL DO ESTADO,PENSAO JUDICIAL,2020,Maio,143115.08999999982,230,139899.21999999986
ADMINISTRACAO GERAL DO ESTADO,PENSAO PARLAMENTAR,2020,Maio,1314298.1900000013,109,1020717.4400000003
ADMINISTRACAO GERAL DO ESTADO,PENSAO REVOLUCAO 1932,2020,Maio,688763.4399999954,947,657340.0799999967
AGENCIA METROPOLITANA DA BAIXADA SANTISTA,ASSESSOR GABINETE II,2020,Maio,2043.08,1,1806.97
AGENCIA METROPOLITANA DA BAIXADA SANTISTA,ASSESSOR TECNICO VI,2020,Maio,10543.07,2,8250.86
AGENCIA METROPOLITANA DA BAIXADA SANTISTA,ASSISTENTE TECNICO II,2020,Maio,2739.64,1,2281.0
AGENCIA METROPOLITANA DA BAIXADA SANTISTA,ASSISTENTE TECNICO III,2020,Maio,6572.24,2,5490.860000000001
AGENCIA METROPOLITANA DA BAIXADA SANTISTA,DIRETOR ADJUNTO,2020,Maio,17657.58,2,13300.7
AGENCIA METROPOLITANA DA BAIXADA SANTISTA,DIRETOR EXECUTIVO,2020,Maio,11609.6,1,8567.29
AGENCIA METROPOLITANA DA BAIXADA SANTISTA,DIRETOR TECNICO II,2020,Maio,5132.65,1,4182.18
AGENCIA METROPOLITANA DA BAIXADA SANTISTA,DIRETOR TECNICO III,2020,Maio,19504.38,3,14863.39
AGENCIA METROPOLITANA DE CAMPINAS,ASSESSOR TECNICO IV,2020,Maio,4705.76,1,3728.16
AGENCIA METROPOLITANA DE CAMPINAS,ASSESSOR TECNICO VI,2020,Maio,10543.07,2,8313.33
AGENCIA METROPOLITANA DE CAMPINAS,ASSIST. TECNICO IV,2020,Maio,4660.75,1,3575.76
AGENCIA METROPOLITANA DE CAMPINAS,DIRETOR ADJUNTO,2020,Maio,8947.23,1,6733.85
AGENCIA METROPOLITANA DE CAMPINAS,DIRETOR EXECUTIVO,2020,Maio,11609.6,1,8567.29
AGENCIA METROPOLITANA DE CAMPINAS,DIRETOR TECNICO II,2020,Maio,17882.57,3,13790.84
AGENCIA METROPOLITANA DE CAMPINAS,DIRETOR TECNICO III,2020,Maio,17842.53,3,13983.660000000002
AGENCIA METROPOLITANA DE SOROCABA,ASSESSOR GABINETE II,2020,Maio,1698.43,1,1527.3
AGENCIA METROPOLITANA DE SOROCABA,ASSESSOR TECNICO III,2020,Maio,3286.12,1,2811.15
AGENCIA METROPOLITANA DE SOROCABA,ASSESSOR TECNICO IV,2020,Maio,3993.18,1,3342.31
AGENCIA METROPOLITANA DE SOROCABA,ASSESSOR TECNICO VI,2020,Maio,14813.25,3,11898.51
AGENCIA METROPOLITANA DE SOROCABA,DIRETOR ADJUNTO,2020,Maio,17736.54,2,13211.95
AGENCIA METROPOLITANA DE SOROCABA,DIRETOR EXECUTIVO,2020,Maio,11609.6,1,8619.43
AGENCIA METROPOLITANA DE SOROCABA,DIRETOR TECNICO II,2020,Maio,4562.43,1,3705.43
AGENCIA METROPOLITANA DE SOROCABA,DIRETOR TECNICO III,2020,Maio,11895.02,2,9252.92
AGENCIA METROPOLITANA DO VALE DO PARAIBA,ASSESSOR TECNICO III,2020,Maio,6572.24,2,5647.05
AGENCIA METROPOLITANA DO VALE DO PARAIBA,ASSESSOR TECNICO VI,2020,Maio,16971.27,3,13197.16
AGENCIA METROPOLITANA DO VALE DO PARAIBA,DIRETOR ADJUNTO,2020,Maio,17578.62,2,12936.53
AGENCIA METROPOLITANA DO VALE DO PARAIBA,DIRETOR EXECUTIVO,2020,Maio,11609.6,1,8567.29
AGENCIA METROPOLITANA DO VALE DO PARAIBA,DIRETOR TECNICO III,2020,Maio,10225.95,1,7263.15
AGENCIA REG.SANEA.ENERGIA E.SP-ARSESP,ANAL. SUPORTE A REGULACAO I,2020,Maio,22630.0,3,17343.4
AGENCIA REG.SANEA.ENERGIA E.SP-ARSESP,ANALISTA SUPORTE A REGUL. II,2020,Maio,8431.5,1,3836.57
AGENCIA REG.SANEA.ENERGIA E.SP-ARSESP,ANALISTA SUPORTE A REGUL. III,2020,Maio,213649.09999999998,20,145403.39
AGENCIA REG.SANEA.ENERGIA E.SP-ARSESP,ASSESSOR I,2020,Maio,119343.5,16,84627.18999999999
AGENCIA REG.SANEA.ENERGIA E.SP-ARSESP,ASSESSOR II,2020,Maio,90477.56000000001,10,59855.18
AGENCIA REG.SANEA.ENERGIA E.SP-ARSESP,ASSESSOR III,2020,Maio,52918.14,5,44670.270000000004
AGENCIA REG.SANEA.ENERGIA E.SP-ARSESP,ASSISTENTE DE SERVI O,2020,Maio,37939.44,12,25221.539999999994
AGENCIA REG.SANEA.ENERGIA E.SP-ARSESP,DIRETOR,2020,Maio,93725.08,5,61980.75
AGENCIA REG.SANEA.ENERGIA E.SP-ARSESP,ESPEC.REGUL.FIS.SERV.PUB. I,2020,Maio,440300.0,42,314831.31999999995
AGENCIA REG.SANEA.ENERGIA E.SP-ARSESP,ESPEC.REGUL.FIS.SERV.PUB. III,2020,Maio,685240.25,50,436838.41000000003
AGENCIA REG.SANEA.ENERGIA E.SP-ARSESP,ESPEC.REGUL.FIS.SERV.PUB. V,2020,Maio,18043.8,1,13434.14
AGENCIA REG.SANEA.ENERGIA E.SP-ARSESP,ESPEC.REGUL.FIS.SERV.PUB. VI,2020,Maio,20532.0,1,14450.78
AGENCIA REG.SANEA.ENERGIA E.SP-ARSESP,ESPEC.REGUL.FISC.SERV.PUB. II,2020,Maio,35062.5,3,20210.260000000002
AGENCIA REG.SANEA.ENERGIA E.SP-ARSESP,OUVIDOR DE AGENCIA,2020,Maio,12321.5,1,9035.34
AGENCIA REG.SANEA.ENERGIA E.SP-ARSESP,SECRETARIO EXECUTIVO,2020,Maio,15428.04,1,10997.5
AGENCIA REG.SANEA.ENERGIA E.SP-ARSESP,SUPERINTENDENTE DE AREA,2020,Maio,117177.43000000001,8,77655.14
AGENCIA REG.SERV.P.DEL.TRANS.E.SP-ARTESP,AG.FISC.REGUL.TRANSPORTE I,2020,Maio,172250.8000000001,58,123535.62999999995
AGENCIA REG.SERV.P.DEL.TRANS.E.SP-ARTESP,ANAL.SUP.REGUL.TRANSPORTE I,2020,Maio,108421.40000000001,13,78193.05
AGENCIA REG.SERV.P.DEL.TRANS.E.SP-ARTESP,ASSESSOR REGULACAO DE TRANSP.,2020,Maio,80076.3,8,52036.13
AGENCIA REG.SERV.P.DEL.TRANS.E.SP-ARTESP,ASSIST.REGULACAO DE TRANSPORTE,2020,Maio,115930.76,14,91204.58000000002
AGENCIA REG.SERV.P.DEL.TRANS.E.SP-ARTESP,ASSISTENTE DE GESTAO,2020,Maio,34777.82,12,29481.809999999998
AGENCIA REG.SERV.P.DEL.TRANS.E.SP-ARTESP,ASSISTENTE TECN ADMINISTRATIVO,2020,Maio,40656.28,5,21898.48
AGENCIA REG.SERV.P.DEL.TRANS.E.SP-ARTESP,DIRETOR,2020,Maio,53229.03,3,37665.01
AGENCIA REG.SERV.P.DEL.TRANS.E.SP-ARTESP,DIRETOR GERAL,2020,Maio,21424.68,1,14973.73
AGENCIA REG.SERV.P.DEL.TRANS.E.SP-ARTESP,ESPEC.REGULACAO DE TRANSP. I,2020,Maio,301754.25,33,229786.55000000002
AGENCIA REG.SERV.P.DEL.TRANS.E.SP-ARTESP,ESPEC.REGULACAO DE TRANSP. III,2020,Maio,336061.9399999999,29,254405.92000000007
AGENCIA REG.SERV.P.DEL.TRANS.E.SP-ARTESP,SECRETARIO EXECUTIVO,2020,Maio,14693.38,1,11057.22
AGENCIA REG.SERV.P.DEL.TRANS.E.SP-ARTESP,SUPERINTENDENTE DE AREA,2020,Maio,210420.35,16,138232.04
CAIXA BENEFICENTE DA POLICIA MILITAR,ASSESSOR TECNICO VI,2020,Maio,30510.6,5,24034.88
CAIXA BENEFICENTE DA POLICIA MILITAR,AUXILIAR SERV.GERAIS,2020,Maio,14301.899999999998,6,9400.0
CAIXA BENEFICENTE DA POLICIA MILITAR,CHEFE DE GABINETE DE AUTARQUIA,2020,Maio,8918.68,1,6818.42
CAIXA BENEFICENTE DA POLICIA MILITAR,CHEFE I,2020,Maio,11320.939999999999,3,8981.68
CAIXA BENEFICENTE DA POLICIA MILITAR,CONTADOR CHEFE,2020,Maio,7569.33,1,5944.41
CAIXA BENEFICENTE DA POLICIA MILITAR,DIRETOR TECNICO II,2020,Maio,4562.43,1,3828.98
CAIXA BENEFICENTE DA POLICIA MILITAR,ESPECIALISTA CONTABIL,2020,Maio,6982.26,1,5268.58
CAIXA BENEFICENTE DA POLICIA MILITAR,OFICIAL ADMINISTRATIVO,2020,Maio,45249.630000000005,15,34045.29
CAIXA BENEFICENTE DA POLICIA MILITAR,SUPERINTENDENTE,2020,Maio,11609.6,1,8873.62
CASA CIVIL,ASSESS. ESP. DO GOVERNADOR II,2020,Maio,20142.14,1,14753.37
CASA CIVIL,ASSESSOR DE GABINETE I,2020,Maio,27961.33,4,20433.11
CASA CIVIL,ASSESSOR DE GABINETE II,2020,Maio,11479.18,1,8645.98
CASA CIVIL,ASSESSOR I,2020,Maio,60236.55,9,45922.86
CASA CIVIL,ASSESSOR TEC. DE COORDENADOR,2020,Maio,28448.41,3,18335.239999999998
CASA CIVIL,ASSESSOR TEC. DE GABINETE I,2020,Maio,17174.78,2,12971.39
CASA CIVIL,ASSESSOR TEC. DE GABINETE II,2020,Maio,42368.48,6,29921.020000000004
CASA CIVIL,ASSESSOR TEC. DE GABINETE III,2020,Maio,62325.65,8,42487.11
CASA CIVIL,ASSESSOR TEC. DE GABINETE IV,2020,Maio,182389.95999999996,14,137729.01
CASA CIVIL,ASSESSOR TECNICO I,2020,Maio,51003.78,8,43271.01
CASA CIVIL,ASSESSOR TECNICO II,2020,Maio,103651.12000000001,14,82123.03000000001
CASA CIVIL,ASSESSOR TECNICO III,2020,Maio,50895.29,7,38644.88
CASA CIVIL,ASSESSOR TECNICO IV,2020,Maio,50653.44,6,32553.03
CASA CIVIL,AUXILIAR DE SAUDE,2020,Maio,8717.36,1,4113.87
CASA CIVIL,AUXILIAR SERV.GERAIS,2020,Maio,38925.99999999999,7,22933.010000000002
CASA CIVIL,CHEFE DE CERIMONIAL,2020,Maio,16717.41,1,12338.94
CASA CIVIL,CHEFE DE GABINETE,2020,Maio,8797.5,1,6583.94
CASA CIVIL,CHEFE I,2020,Maio,7265.5,1,4436.7
CASA CIVIL,DIRETOR I,2020,Maio,14817.77,2,11108.75
CASA CIVIL,DIRETOR III,2020,Maio,6043.93,1,2803.48
CASA CIVIL,DIRETOR TECNICO II,2020,Maio,10617.18,1,8086.66
CASA CIVIL,DIRETOR TECNICO III,2020,Maio,41668.01,4,32527.940000000002
CASA CIVIL,EXECUTIVO PUBLICO,2020,Maio,62871.880000000005,8,46975.57
CASA CIVIL,OFICIAL ADMINISTRATIVO,2020,Maio,151963.63999999998,22,99702.22000000002
CASA CIVIL,OFICIAL OPERACIONAL,2020,Maio,8491.99,1,4305.09
CASA CIVIL,OFICIAL SOCIOCULTURAL,2020,Maio,6897.8,1,3554.66
CASA CIVIL,OUTROS VINCULOS,2020,Maio,15214.5,5,19128.36
CASA CIVIL,PESQUISADOR CIENTIFICO VI,2020,Maio,24744.15,1,15532.32
CASA CIVIL,SECRETARIA III,2020,Maio,7694.64,1,4135.82
CASA CIVIL,SECRETARIO EXECUTIVO,2020,Maio,20117.4,1,15017.9
CENTRO EDUC. TECNOL.PAULA SOUZA-CEETEPS,AGENTE TECNICO E ADMINISTRAT,2020,Maio,3317750.289999998,1232,2584962.7999999966
CENTRO EDUC. TECNOL.PAULA SOUZA-CEETEPS,ANALISTA DE SUPORTE E GESTAO,2020,Maio,708160.7099999996,190,533646.78
CENTRO EDUC. TECNOL.PAULA SOUZA-CEETEPS,ANALISTA TECNICO DE SAUDE,2020,Maio,3254.6,1,5183.67
CENTRO EDUC. TECNOL.PAULA SOUZA-CEETEPS,ASSESSOR ADM. DE GABINETE,2020,Maio,4711.13,2,4265.46
CENTRO EDUC. TECNOL.PAULA SOUZA-CEETEPS,ASSESSOR ADMINISTRATIVO,2020,Maio,899867.7200000022,417,744766.3900000029
CENTRO EDUC. TECNOL.PAULA SOUZA-CEETEPS,ASSESSOR DE PLAN. ESTRATEGICO,2020,Maio,45432.99,7,33145.14000000001
CENTRO EDUC. TECNOL.PAULA SOUZA-CEETEPS,ASSESSOR TEC. ADM. I,2020,Maio,104219.49999999999,29,85748.98
CENTRO EDUC. TECNOL.PAULA SOUZA-CEETEPS,ASSESSOR TEC. ADM. II,2020,Maio,1428464.5200000016,280,1074743.7399999988
CENTRO EDUC. TECNOL.PAULA SOUZA-CEETEPS,ASSESSOR TEC. ADM. III,2020,Maio,339053.67999999993,64,258775.09999999986
CENTRO EDUC. TECNOL.PAULA SOUZA-CEETEPS,ASSESSOR TEC. ADM. IV,2020,Maio,174320.42,25,115181.29999999999
CENTRO EDUC. TECNOL.PAULA SOUZA-CEETEPS,ASSESSOR TECNICO DA SUPERINT.,2020,Maio,82772.58,8,48647.19
CENTRO EDUC. TECNOL.PAULA SOUZA-CEETEPS,AUXILIAR DE APOIO,2020,Maio,1845695.0599999994,527,1349461.5400000007
CENTRO EDUC. TECNOL.PAULA SOUZA-CEETEPS,AUXILIAR DE DOCENTE,2020,Maio,2274897.4799999986,657,1729755.0900000024
CENTRO EDUC. TECNOL.PAULA SOUZA-CEETEPS,CHEFE DE GABINETE DA SUPERINT.,2020,Maio,14508.4,1,11131.66
CENTRO EDUC. TECNOL.PAULA SOUZA-CEETEPS,CHEFE DE SECAO ADMINISTRATIVA,2020,Maio,151510.92000000004,57,120357.24999999999
CENTRO EDUC. TECNOL.PAULA SOUZA-CEETEPS,"CHEFE SECAO TECN,ADMINIST.",2020,Maio,7698.26,2,5588.35
CENTRO EDUC. TECNOL.PAULA SOUZA-CEETEPS,COMPLEMENTACAO APOSENTADORIA,2020,Maio,1162570.1499999997,115,627141.4000000001
CENTRO EDUC. TECNOL.PAULA SOUZA-CEETEPS,COORDENADOR TECNICO,2020,Maio,43147.39,3,20713.79
CENTRO EDUC. TECNOL.PAULA SOUZA-CEETEPS,DIRETOR DE DEPARTAMENTO,2020,Maio,117444.44,10,85961.32999999999
CENTRO EDUC. TECNOL.PAULA SOUZA-CEETEPS,DIRETOR DE DIVISAO,2020,Maio,81066.64,12,66547.51
CENTRO EDUC. TECNOL.PAULA SOUZA-CEETEPS,DIRETOR DE ESCOLA TECN.-ETEC,2020,Maio,2884100.870000001,223,1901932.9500000004
CENTRO EDUC. TECNOL.PAULA SOUZA-CEETEPS,DIRETOR DE FAC.DE TECN.FATEC,2020,Maio,1217209.66,73,781011.1199999999
CENTRO EDUC. TECNOL.PAULA SOUZA-CEETEPS,DIRETOR DE SERVICO,2020,Maio,2981213.1299999966,527,2132400.679999999
CENTRO EDUC. TECNOL.PAULA SOUZA-CEETEPS,DIRETOR SUPERINTENDENTE,2020,Maio,26323.22,1,15458.21
CENTRO EDUC. TECNOL.PAULA SOUZA-CEETEPS,"ESPEC EM PLAN EDUC, OBR E GEST",2020,Maio,136350.12,16,100297.14
CENTRO EDUC. TECNOL.PAULA SOUZA-CEETEPS,GESTOR DE SUPER. EDUCACIONAL,2020,Maio,225920.06,15,151841.72
CENTRO EDUC. TECNOL.PAULA SOUZA-CEETEPS,PROCURADOR DE AUTARQUIA I,2020,Maio,44455.26,1,23146.4
CENTRO EDUC. TECNOL.PAULA SOUZA-CEETEPS,PROFESSOR DE ENSINO MED E TEC,2020,Maio,62540177.91999989,11501,45400742.95999989
CENTRO EDUC. TECNOL.PAULA SOUZA-CEETEPS,PROFESSOR DE ENSINO SUPERIOR,2020,Maio,29026095.590000015,3254,20197242.590000033
CENTRO EDUC. TECNOL.PAULA SOUZA-CEETEPS,SECRETARIO GERAL,2020,Maio,5438.07,1,0.0
CENTRO EDUC. TECNOL.PAULA SOUZA-CEETEPS,SUPERVISOR DE GESTAO RURAL,2020,Maio,125804.94,18,83364.9
CENTRO EDUC. TECNOL.PAULA SOUZA-CEETEPS,TECNICO DE SAUDE,2020,Maio,14277.11,4,11524.25
CENTRO EDUC. TECNOL.PAULA SOUZA-CEETEPS,VICE-DIR.FAC.DE TECNOL.-FATEC,2020,Maio,94962.87,5,58554.66
CENTRO EDUC. TECNOL.PAULA SOUZA-CEETEPS,VICE-DIRETOR SUPERINTENDENTE,2020,Maio,17971.87,1,10129.88
CIA DESENVOLVIMENTO AGRICOLA SP-CODASP,ADVOGADO B,2020,Maio,6947.48,1,5566.89
CIA DESENVOLVIMENTO AGRICOLA SP-CODASP,ADVOGADO F,2020,Maio,12159.44,1,8443.08
CIA DESENVOLVIMENTO AGRICOLA SP-CODASP,ANALISTA DE SISTEMAS B,2020,Maio,8496.8,1,6203.96
CIA DESENVOLVIMENTO AGRICOLA SP-CODASP,ASSISTENTE ADMINISTRATIVO A,2020,Maio,4823.91,2,4263.88
CIA DESENVOLVIMENTO AGRICOLA SP-CODASP,ASSISTENTE ADMINISTRATIVO B,2020,Maio,16158.169999999998,5,13133.649999999998
CIA DESENVOLVIMENTO AGRICOLA SP-CODASP,ASSISTENTE ADMINISTRATIVO C,2020,Maio,9797.78,2,7954.04
CIA DESENVOLVIMENTO AGRICOLA SP-CODASP,AUXILIAR DE MANUTEN  O B,2020,Maio,2447.91,1,2326.3
CIA DESENVOLVIMENTO AGRICOLA SP-CODASP,AUXILIAR DE MANUTEN  O I,2020,Maio,3331.26,1,2053.7
CIA DESENVOLVIMENTO AGRICOLA SP-CODASP,CONSELHEIRO FISCAL,2020,Maio,21939.3,5,20439.56
CIA DESENVOLVIMENTO AGRICOLA SP-CODASP,DIRETOR DE OPERA  ES,2020,Maio,29252.41,2,22392.800000000003
